Film,Name,Category,Year_Film,Year_Ceremony,Critic_Score,Audience_Score,Winner,Unique_Group_ID
The King and I,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",SOUND RECORDING,1956,1957,0.13,0.41,True,1020
The King and I,"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",ART DIRECTION (Color),1956,1957,0.13,0.41,True,1020
The King and I,Deborah Kerr,ACTRESS,1956,1957,0.13,0.41,False,1020
The King and I,Irene Sharaff,COSTUME DESIGN (Color),1956,1957,0.13,0.41,True,1020
The King and I,"Charles Brackett, Producer",BEST MOTION PICTURE,1956,1957,0.13,0.41,False,1020
The King and I,Leon Shamroy,CINEMATOGRAPHY (Color),1956,1957,0.13,0.41,False,1020
The King and I,"Alfred Newman, Ken Darby",MUSIC (Scoring of a Musical Picture),1956,1957,0.13,0.41,True,1020
The King's Speech,"Paul Hamblin, Martin Jensen and John Midgley",SOUND MIXING,2010,2011,0.94,0.92,False,1021
The King's Speech,Alexandre Desplat,MUSIC (Original Score),2010,2011,0.94,0.92,False,1021
The King's Speech,Screenplay by David Seidler,WRITING (Original Screenplay),2010,2011,0.94,0.92,True,1021
The King's Speech,"Iain Canning, Emile Sherman and Gareth Unwin, Producers",BEST PICTURE,2010,2011,0.94,0.92,True,1021
The King's Speech,Danny Cohen,CINEMATOGRAPHY,2010,2011,0.94,0.92,False,1021
The King's Speech,Helena Bonham Carter,ACTRESS IN A SUPPORTING ROLE,2010,2011,0.94,0.92,False,1021
The King's Speech,Tariq Anwar,FILM EDITING,2010,2011,0.94,0.92,False,1021
The King's Speech,Tom Hooper,DIRECTING,2010,2011,0.94,0.92,True,1021
The King's Speech,Jenny Beavan,COSTUME DESIGN,2010,2011,0.94,0.92,False,1021
The King's Speech,Production Design: Eve Stewart; Set Decoration: Judy Farr,ART DIRECTION,2010,2011,0.94,0.92,False,1021
The King's Speech,Geoffrey Rush,ACTOR IN A SUPPORTING ROLE,2010,2011,0.94,0.92,False,1021
The King's Speech,Colin Firth,ACTOR IN A LEADING ROLE,2010,2011,0.94,0.92,True,1021
The Kite Runner,Alberto Iglesias,MUSIC (Original Score),2007,2008,0.65,0.84,False,1022
The Ladykillers,William Rose,WRITING (Screenplay--Original),1956,1957,0.54,0.43,False,1023
The Landlord,Lee Grant,ACTRESS IN A SUPPORTING ROLE,1970,1971,0.93,0.79,False,1024
The Last Detail,Robert Towne,WRITING (Screenplay--based on material from another medium),1973,1974,0.87,0.87,False,1025
The Last Detail,Randy Quaid,ACTOR IN A SUPPORTING ROLE,1973,1974,0.87,0.87,False,1025
The Last Detail,Jack Nicholson,ACTOR,1973,1974,0.87,0.87,False,1025
The Last Emperor,"Jeremy Thomas, Producer",BEST PICTURE,1987,1988,0.86,0.88,True,1026
The Last Emperor,"Ryuichi Sakamoto, David Byrne, Cong Su",MUSIC (Original Score),1987,1988,0.86,0.88,True,1026
The Last Emperor,Gabriella Cristiani,FILM EDITING,1987,1988,0.86,0.88,True,1026
The Last Emperor,Bernardo Bertolucci,DIRECTING,1987,1988,0.86,0.88,True,1026
The Last Emperor,"Mark Peploe, Bernardo Bertolucci",WRITING (Screenplay Based on Material from Another Medium),1987,1988,0.86,0.88,True,1026
The Last Emperor,James Acheson,COSTUME DESIGN,1987,1988,0.86,0.88,True,1026
The Last Emperor,Vittorio Storaro,CINEMATOGRAPHY,1987,1988,0.86,0.88,True,1026
The Last Emperor,"Art Direction:  Ferdinando Scarfiotti;  Set Decoration:  Bruno Cesari, Osvaldo Desideri",ART DIRECTION,1987,1988,0.86,0.88,True,1026
The Last Emperor,"Bill Rowe, Ivan Sharrock",SOUND,1987,1988,0.86,0.88,True,1026
The Last King of Scotland,Forest Whitaker,ACTOR IN A LEADING ROLE,2006,2007,0.87,0.89,True,1027
The Last King of Scotland,Forest Whitaker,ACTOR IN A LEADING ROLE,2006,2007,0.87,0.89,True,1027
The Last Picture Show,Jeff Bridges,ACTOR IN A SUPPORTING ROLE,1971,1972,0.98,0.89,False,1028
The Last Picture Show,Ben Johnson,ACTOR IN A SUPPORTING ROLE,1971,1972,0.98,0.89,True,1028
The Last Picture Show,Ben Johnson,ACTOR IN A SUPPORTING ROLE,1971,1972,0.98,0.89,True,1028
The Last Picture Show,Jeff Bridges,ACTOR IN A SUPPORTING ROLE,1971,1972,0.98,0.89,False,1028
The Last Picture Show,Cloris Leachman,ACTRESS IN A SUPPORTING ROLE,1971,1972,0.98,0.89,True,1028
The Last Picture Show,Ellen Burstyn,ACTRESS IN A SUPPORTING ROLE,1971,1972,0.98,0.89,False,1028
The Last Picture Show,Ellen Burstyn,ACTRESS IN A SUPPORTING ROLE,1971,1972,0.98,0.89,False,1028
The Last Picture Show,Cloris Leachman,ACTRESS IN A SUPPORTING ROLE,1971,1972,0.98,0.89,True,1028
The Last Picture Show,Peter Bogdanovich,DIRECTING,1971,1972,0.98,0.89,False,1028
The Last Picture Show,Robert Surtees,CINEMATOGRAPHY,1971,1972,0.98,0.89,False,1028
The Last Picture Show,"Stephen J. Friedman, Producer",BEST PICTURE,1971,1972,0.98,0.89,False,1028
The Last Picture Show,"Stephen J. Friedman, Producer",BEST PICTURE,1971,1972,0.98,0.89,False,1028
The Last Picture Show,"Larry McMurtry, Peter Bogdanovich",WRITING (Screenplay--based on material from another medium),1971,1972,0.98,0.89,False,1028
The Last Picture Show,Peter Bogdanovich,DIRECTING,1971,1972,0.98,0.89,False,1028
The Last Picture Show,Robert Surtees,CINEMATOGRAPHY,1971,1972,0.98,0.89,False,1028
The Last Picture Show,"Larry McMurtry, Peter Bogdanovich",WRITING (Screenplay--based on material from another medium),1971,1972,0.98,0.89,False,1028
The Last Samurai,Art Direction: Lilly Kilvert; Set Decoration: Gretchen Rau,ART DIRECTION,2003,2004,0.66,0.83,False,1029
The Last Samurai,Ken Watanabe,ACTOR IN A SUPPORTING ROLE,2003,2004,0.66,0.83,False,1029
The Last Samurai,Ngila Dickson,COSTUME DESIGN,2003,2004,0.66,0.83,False,1029
The Last Samurai,"Andy Nelson, Anna Behlmer and Jeff Wexler",SOUND MIXING,2003,2004,0.66,0.83,False,1029
The Last Station,Christopher Plummer,ACTOR IN A SUPPORTING ROLE,2009,2010,0.71,0.67,False,1030
The Last Station,Helen Mirren,ACTRESS IN A LEADING ROLE,2009,2010,0.71,0.67,False,1030
The Last Temptation of Christ,Martin Scorsese,DIRECTING,1988,1989,0.82,0.84,False,1031
The Last Tycoon,"Art Direction:  Gene Callahan, Jack Collis;  Set Decoration:  Jerry Wunderlich",ART DIRECTION,1976,1977,0.33,0.4,False,1032
The Late Show,Robert Benton,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),1977,1978,0.95,0.77,False,1033
The Late Show,Robert Benton,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),1977,1978,0.95,0.77,False,1033
The Life and Times of Judge Roy Bean,Music by Maurice Jarre; Lyrics by Marilyn Bergman and Alan Bergman,MUSIC (Song--Original for the Picture),1972,1973,0.8,0.74,False,1034
The Lion King,Hans Zimmer,MUSIC (Original Score),1994,1995,0.92,0.93,True,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,True,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,True,1035
The Lion King,Hans Zimmer,MUSIC (Original Score),1994,1995,0.92,0.93,True,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,True,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,True,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,True,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Hans Zimmer,MUSIC (Original Score),1994,1995,0.92,0.93,True,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,True,1035
The Lion King,Hans Zimmer,MUSIC (Original Score),1994,1995,0.92,0.93,True,1035
The Lion King,Hans Zimmer,MUSIC (Original Score),1994,1995,0.92,0.93,True,1035
The Lion King,Hans Zimmer,MUSIC (Original Score),1994,1995,0.92,0.93,True,1035
The Lion King,Hans Zimmer,MUSIC (Original Score),1994,1995,0.92,0.93,True,1035
The Lion King,Hans Zimmer,MUSIC (Original Score),1994,1995,0.92,0.93,True,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,True,1035
The Lion King,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",VISUAL EFFECTS,2019,2020,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,True,1035
The Lion King,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",VISUAL EFFECTS,2019,2020,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",VISUAL EFFECTS,2019,2020,0.92,0.93,False,1035
The Lion King,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",VISUAL EFFECTS,2019,2020,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",VISUAL EFFECTS,2019,2020,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,Music by Elton John; Lyric by Tim Rice,MUSIC (Original Song),1994,1995,0.92,0.93,False,1035
The Lion King,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",VISUAL EFFECTS,2019,2020,0.92,0.93,False,1035
The Lion King,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",VISUAL EFFECTS,2019,2020,0.92,0.93,False,1035
The Lion King,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",VISUAL EFFECTS,2019,2020,0.92,0.93,False,1035
The Lone Ranger,"Tim Alexander, Gary Brozenich, Edson Williams and John Frazier",VISUAL EFFECTS,2013,2014,0.31,0.51,False,1036
The Lone Ranger,Joel Harlow and Gloria Pasqua-Casny,MAKEUP AND HAIRSTYLING,2013,2014,0.31,0.51,False,1036
The Longest Yard,Michael Luciano,FILM EDITING,1974,1975,0.31,0.62,False,1037
The Longest Yard,Michael Luciano,FILM EDITING,1974,1975,0.31,0.62,False,1037
The Longest Yard,Michael Luciano,FILM EDITING,1974,1975,0.31,0.62,False,1037
The Longest Yard,Michael Luciano,FILM EDITING,1974,1975,0.31,0.62,False,1037
The Longest Yard,Michael Luciano,FILM EDITING,1974,1975,0.31,0.62,False,1037
The Longest Yard,Michael Luciano,FILM EDITING,1974,1975,0.31,0.62,False,1037
The Lord of the Rings: The Fellowship of the Ring,"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",WRITING (Screenplay Based on Material Previously Produced or Published),2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",WRITING (Screenplay Based on Material Previously Produced or Published),2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Ngila Dickson, Richard Taylor",COSTUME DESIGN,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",WRITING (Screenplay Based on Material Previously Produced or Published),2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Art Direction:  Grant Major; Set Decoration:  Dan Hennah,ART DIRECTION,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Peter Owen, Richard Taylor",MAKEUP,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,"Peter Owen, Richard Taylor",MAKEUP,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,"Peter Owen, Richard Taylor",MAKEUP,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,"Peter Owen, Richard Taylor",MAKEUP,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,Art Direction:  Grant Major; Set Decoration:  Dan Hennah,ART DIRECTION,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,John Gilbert,FILM EDITING,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,John Gilbert,FILM EDITING,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Andrew Lesnie,CINEMATOGRAPHY,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,Howard Shore,MUSIC (Original Score),2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,John Gilbert,FILM EDITING,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,DIRECTING,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,DIRECTING,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,DIRECTING,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Andrew Lesnie,CINEMATOGRAPHY,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,Andrew Lesnie,CINEMATOGRAPHY,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,Andrew Lesnie,CINEMATOGRAPHY,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,DIRECTING,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Ngila Dickson, Richard Taylor",COSTUME DESIGN,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Ngila Dickson, Richard Taylor",COSTUME DESIGN,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,John Gilbert,FILM EDITING,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Art Direction:  Grant Major; Set Decoration:  Dan Hennah,ART DIRECTION,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Art Direction:  Grant Major; Set Decoration:  Dan Hennah,ART DIRECTION,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Ian McKellen,ACTOR IN A SUPPORTING ROLE,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Jim Rygiel, Randall William Cook, Richard Taylor, Mark Stetson",VISUAL EFFECTS,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,"Jim Rygiel, Randall William Cook, Richard Taylor, Mark Stetson",VISUAL EFFECTS,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,"Jim Rygiel, Randall William Cook, Richard Taylor, Mark Stetson",VISUAL EFFECTS,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,"Ngila Dickson, Richard Taylor",COSTUME DESIGN,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek",SOUND,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek",SOUND,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek",SOUND,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek",SOUND,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",BEST PICTURE,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",BEST PICTURE,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Ian McKellen,ACTOR IN A SUPPORTING ROLE,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Ian McKellen,ACTOR IN A SUPPORTING ROLE,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",BEST PICTURE,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",BEST PICTURE,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Ian McKellen,ACTOR IN A SUPPORTING ROLE,2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Music and Lyric by Enya, Nicky Ryan and Roma Ryan",MUSIC (Original Song),2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Music and Lyric by Enya, Nicky Ryan and Roma Ryan",MUSIC (Original Song),2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Music and Lyric by Enya, Nicky Ryan and Roma Ryan",MUSIC (Original Song),2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,Howard Shore,MUSIC (Original Score),2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,Howard Shore,MUSIC (Original Score),2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,Howard Shore,MUSIC (Original Score),2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",WRITING (Screenplay Based on Material Previously Produced or Published),2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Fellowship of the Ring,"Jim Rygiel, Randall William Cook, Richard Taylor, Mark Stetson",VISUAL EFFECTS,2001,2002,0.92,0.95,True,1038
The Lord of the Rings: The Fellowship of the Ring,"Music and Lyric by Enya, Nicky Ryan and Roma Ryan",MUSIC (Original Song),2001,2002,0.92,0.95,False,1038
The Lord of the Rings: The Return of the King,Music and Lyric by Fran Walsh and Howard Shore and Annie Lennox,MUSIC (Original Song),2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Jamie Selkirk,FILM EDITING,2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Jamie Selkirk,FILM EDITING,2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Jamie Selkirk,FILM EDITING,2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Jamie Selkirk,FILM EDITING,2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Richard Taylor and Peter King,MAKEUP,2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Richard Taylor and Peter King,MAKEUP,2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Richard Taylor and Peter King,MAKEUP,2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,"Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson",WRITING (Adapted Screenplay),2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,"Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson",WRITING (Adapted Screenplay),2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Richard Taylor and Peter King,MAKEUP,2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,"Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson",WRITING (Adapted Screenplay),2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,"Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson",WRITING (Adapted Screenplay),2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,Howard Shore,MUSIC (Original Score),2003,2004,0.94,0.86,True,1039
The Lord of the Rings: The Return of the King,"Jim Rygiel, Joe Letteri, Randall William Cook and Alex Funke",VISUAL EFFECTS,2003,2004,0.94,0.86,True,1039
